point_id,latitude,longitude,Code,ratio_cs_sr,organic_carbon_b0,organic_carbon_b10,clay_fraction_0_30,clay_fraction_30_60,sand_fraction_b0,sand_fraction_b10,bulk_density_b0,bulk_density_b10,soil_pH_b0,soil_pH_b10,elevation_m,slope_deg_final,twi_scaled,cs137_kBq_m2,sr90_kBq_m2,k40_Bq_kg,ra226_Bq_kg,th232_Bq_kg,scenario_name
411,50.82841,29.6095,2421,11.5,4.0,3.0,17.0,18.0,65.0,65.0,132.0,133.0,64.0,64.0,145.0,8.8,5.95,14.559999999999999,1.53,70.0,9.0,5.0,remediation_light
412,50.8291,29.65034,2424,13.3,4.0,5.0,20.0,21.0,55.0,54.0,131.0,129.0,67.0,67.0,118.0,18.3,5.64,13.929999999999998,1.275,102.0,19.0,13.0,remediation_light
413,50.828443,29.697905,2427,7.43,7.0,7.0,18.0,19.0,50.0,50.0,126.0,128.0,66.0,66.0,118.0,6.6,5.83,9.799999999999999,1.6064999999999998,88.0,12.0,13.0,remediation_light
414,50.82842,29.7381,2430,6.14,7.0,7.0,13.0,15.0,65.0,65.0,115.0,118.0,58.0,58.0,122.0,6.0,7.01,15.889999999999999,3.1534999999999997,60.0,5.0,5.0,remediation_light
415,50.8279,29.78119,2433,9.11,10.0,7.0,13.0,15.0,68.0,68.0,118.0,122.0,60.0,59.0,133.0,4.6,7.36,9.799999999999999,1.309,50.0,5.0,4.0,remediation_light
416,50.828089,29.795297,2435,7.12,4.0,4.0,16.0,18.0,60.0,60.0,119.0,122.0,66.0,66.0,131.0,23.7,4.56,53.9,9.18,60.0,6.0,4.0,remediation_light
417,50.82773,29.82307,2438,7.28,8.0,7.0,11.0,12.0,68.0,68.0,118.0,124.0,58.0,58.0,142.0,16.1,5.51,19.81,3.298,57.0,8.0,5.0,remediation_light
418,50.828065,29.866694,2441,8.76,11.0,10.0,10.0,11.0,70.0,70.0,106.0,114.0,53.0,53.0,160.0,23.2,4.62,14.279999999999998,1.9805,50.0,5.0,4.0,remediation_light
419,50.82973,29.90933,2444,4.17,6.0,5.0,11.0,13.0,70.0,70.0,123.0,125.0,56.0,56.0,133.0,10.9,5.71,20.439999999999998,5.9415000000000004,80.0,7.0,6.0,remediation_light
420,50.828089,29.952364,2447,9.94,6.0,6.0,12.0,13.0,77.0,78.0,120.0,125.0,55.0,56.0,139.0,14.3,5.53,27.159999999999997,3.315,57.0,8.0,5.0,remediation_light
421,50.828065,29.99521,2450,4.04,4.0,4.0,11.0,12.0,74.0,74.0,131.0,133.0,56.0,56.0,136.0,8.3,5.91,32.69,9.775,199.0,21.0,13.0,remediation_light
422,50.828089,30.038037,2453,4.3,3.0,3.0,14.0,15.0,73.0,73.0,127.0,131.0,58.0,58.0,134.0,6.3,6.54,17.08,4.8195,252.0,17.0,16.0,remediation_light
423,50.827524,30.081477,2456,6.71,4.0,4.0,16.0,17.0,56.0,56.0,130.0,129.0,66.0,66.0,125.0,2.8,6.56,17.639999999999997,3.1959999999999997,140.0,10.0,8.0,remediation_light
424,50.8251,30.09468,2460,2.37,7.0,7.0,15.0,16.0,57.0,57.0,128.0,127.0,66.0,66.0,128.0,5.6,6.67,18.83,9.69,90.0,10.0,6.0,remediation_light
425,50.81948,29.89986,2487,5.05,4.0,4.0,18.0,19.0,62.0,62.0,136.0,134.0,64.0,64.0,132.0,12.7,5.12,26.529999999999998,6.3919999999999995,90.0,9.0,6.0,remediation_light
426,50.81923,29.59508,2510,11.2,3.0,3.0,18.0,20.0,59.0,59.0,131.0,130.0,65.0,65.0,145.0,3.3,6.94,16.729999999999997,1.8104999999999998,170.0,12.0,11.0,remediation_light
427,50.81824,29.58169,2513,12.4,3.0,3.0,15.0,18.0,63.0,62.0,135.0,134.0,64.0,64.0,137.0,41.1,4.64,15.399999999999999,1.496,190.0,14.0,13.0,remediation_light
428,50.816099,29.638228,2524,9.04,5.0,5.0,16.0,17.0,55.0,55.0,126.0,125.0,68.0,68.0,122.0,5.5,6.52,21.56,2.8985,70.0,6.0,5.0,remediation_light
429,50.810078,29.581102,2544,12.7,4.0,4.0,17.0,18.0,60.0,60.0,132.0,131.0,66.0,66.0,146.0,18.0,4.93,18.759999999999998,1.802,80.0,7.0,6.0,remediation_light
430,50.81033,29.91423,2570,4.17,5.0,5.0,16.0,17.0,59.0,59.0,130.0,131.0,64.0,64.0,134.0,22.7,4.87,30.659999999999997,8.924999999999999,96.0,11.0,8.0,remediation_light
431,50.800511,30.08088,2591,3.63,5.0,5.0,14.0,16.0,53.0,53.0,124.0,125.0,65.0,65.0,123.0,8.9,6.39,23.169999999999998,7.743499999999999,50.0,11.0,9.0,remediation_light
432,50.80111,30.038037,2595,6.05,5.0,5.0,15.0,16.0,63.0,63.0,129.0,128.0,66.0,66.0,133.0,12.0,5.22,28.07,5.627,50.0,8.0,4.0,remediation_light
433,50.801379,30.008669,2597,3.23,4.0,4.0,13.0,15.0,59.0,59.0,131.0,130.0,61.0,61.0,136.0,4.2,6.4,23.59,8.84,120.0,8.0,7.0,remediation_light
434,50.801488,29.995708,2600,5.12,5.0,5.0,14.0,15.0,62.0,63.0,132.0,134.0,63.0,63.0,138.0,10.2,5.39,36.26,8.584999999999999,100.0,8.0,7.0,remediation_light
435,50.800727,29.951162,2603,2.98,7.0,6.0,11.0,12.0,76.0,76.0,113.0,122.0,51.0,52.0,152.0,18.3,5.24,24.29,9.944999999999999,50.0,8.0,6.0,remediation_light
436,50.80116,29.91087,2606,3.63,5.0,5.0,15.0,17.0,63.0,63.0,132.0,134.0,62.0,62.0,134.0,7.9,5.43,27.58,9.18,76.0,7.0,5.0,remediation_light
437,50.801085,29.86691,2609,7.11,4.0,4.0,14.0,15.0,65.0,65.0,132.0,132.0,58.0,58.0,131.0,5.7,6.38,14.489999999999998,2.4735,80.0,8.0,7.0,remediation_light
438,50.80162,29.82391,2612,11.4,11.0,10.0,13.0,13.0,73.0,73.0,115.0,124.0,54.0,54.0,155.0,2.6,7.53,14.91,1.5895000000000001,48.0,5.0,3.0,remediation_light
439,50.80108,29.737545,2618,10.5,11.0,11.0,11.0,12.0,64.0,64.0,112.0,118.0,51.0,52.0,150.0,20.0,5.46,9.239999999999998,1.0625,60.0,6.0,4.0,remediation_light
440,50.800773,29.695775,2621,7.85,8.0,8.0,14.0,15.0,65.0,65.0,115.0,122.0,56.0,56.0,155.0,25.1,4.38,10.569999999999999,1.632,50.0,6.0,4.0,remediation_light
441,50.800875,29.652148,2624,12.7,8.0,7.0,14.0,16.0,69.0,70.0,111.0,120.0,60.0,60.0,144.0,20.9,4.57,17.779999999999998,1.7,44.0,7.0,5.0,remediation_light
442,50.80111,29.60967,2627,9.2,7.0,7.0,16.0,17.0,60.0,60.0,128.0,127.0,64.0,64.0,129.0,24.3,4.81,11.549999999999999,1.5215,50.0,4.0,4.0,remediation_light
443,50.80115,29.52336,2633,11.6,4.0,4.0,18.0,19.0,58.0,58.0,136.0,135.0,63.0,63.0,149.0,6.0,6.72,13.86,1.4449999999999998,220.0,14.0,17.0,remediation_light
444,50.79814,29.5096,2638,12.1,3.0,3.0,15.0,17.0,67.0,67.0,133.0,134.0,62.0,62.0,154.0,6.0,6.06,19.04,1.9124999999999999,100.0,9.0,6.0,remediation_light
445,50.795115,30.052317,2644,5.57,4.0,4.0,20.0,21.0,50.0,50.0,135.0,133.0,68.0,68.0,130.0,10.3,5.11,22.609999999999996,4.93,45.0,7.0,5.0,remediation_light
446,50.795115,30.033279,2648,6.27,5.0,5.0,18.0,19.0,56.0,56.0,129.0,128.0,67.0,67.0,137.0,9.7,5.93,19.88,3.859,188.0,15.0,12.0,remediation_light
447,50.79279,29.52362,2653,11.5,4.0,4.0,15.0,17.0,67.0,67.0,134.0,136.0,63.0,63.0,150.0,3.0,6.59,17.849999999999998,1.887,100.0,7.0,7.0,remediation_light
448,50.78891,29.55187,2695,13.5,4.0,4.0,20.0,21.0,57.0,57.0,131.0,131.0,65.0,65.0,140.0,31.6,4.56,19.74,1.7764999999999997,134.0,14.0,9.0,remediation_light
449,50.78651,29.53798,2709,9.68,4.0,4.0,19.0,21.0,61.0,60.0,134.0,133.0,58.0,59.0,137.0,29.7,4.8,14.77,1.853,220.0,17.0,14.0,remediation_light
450,50.78292,29.52433,2750,8.7,4.0,4.0,16.0,18.0,69.0,69.0,132.0,130.0,58.0,58.0,144.0,14.7,5.1,17.99,2.516,80.0,10.0,5.0,remediation_light
451,50.78271,29.51032,2753,13.3,3.0,3.0,14.0,15.0,70.0,71.0,132.0,133.0,58.0,57.0,143.0,30.7,5.01,15.82,1.4449999999999998,70.0,8.0,7.0,remediation_light
452,50.774105,29.481023,2761,17.2,4.0,5.0,17.0,18.0,60.0,59.0,118.0,125.0,62.0,62.0,148.0,25.4,5.04,14.77,1.0454999999999999,55.0,8.0,4.0,remediation_light
453,50.77541,29.52476,2763,20.4,6.0,6.0,17.0,18.0,48.0,48.0,122.0,124.0,60.0,60.0,123.0,4.9,6.72,14.35,0.85,210.0,22.0,26.0,remediation_light
454,50.772658,29.565394,2765,13.0,5.0,5.0,19.0,21.0,50.0,50.0,132.0,131.0,65.0,65.0,122.0,1.6,7.72,12.529999999999998,1.1645,266.0,42.0,31.0,remediation_light
455,50.774105,29.652408,2768,9.07,6.0,5.0,13.0,14.0,77.0,77.0,121.0,127.0,55.0,55.0,152.0,24.9,4.56,11.620000000000001,1.5555,51.0,6.0,4.0,remediation_light
456,50.774132,29.695343,2771,10.1,5.0,4.0,11.0,12.0,72.0,73.0,104.0,109.0,55.0,55.0,158.0,41.4,4.4,11.41,1.3855,70.0,10.0,5.0,remediation_light
457,50.774132,29.738181,2774,5.36,9.0,9.0,10.0,11.0,72.0,72.0,117.0,124.0,54.0,54.0,152.0,9.8,5.52,8.68,1.9635,60.0,8.0,4.0,remediation_light
458,50.774105,29.780948,2777,5.83,7.0,6.0,13.0,14.0,67.0,67.0,128.0,130.0,62.0,62.0,139.0,5.9,6.63,15.26,3.1790000000000003,55.0,10.0,5.0,remediation_light
459,50.774105,29.952371,2781,4.59,6.0,5.0,10.0,12.0,74.0,73.0,121.0,129.0,52.0,52.0,158.0,12.5,5.28,18.06,4.7685,30.0,6.0,4.0,remediation_light
460,50.774105,29.99521,2784,4.36,5.0,5.0,11.0,12.0,77.0,78.0,116.0,124.0,52.0,53.0,142.0,8.1,5.69,22.12,6.1625,84.0,11.0,6.0,remediation_light
461,50.774132,30.038037,2787,5.7,7.0,8.0,14.0,15.0,64.0,64.0,122.0,127.0,60.0,60.0,143.0,7.7,5.55,15.889999999999999,3.3915,96.0,8.0,5.5,remediation_light
462,51.151822,29.823855,2802,10.7,5.0,5.0,17.0,18.0,53.0,53.0,138.0,136.0,60.0,59.0,136.0,5.5,5.91,18.2,2.057,40.0,8.0,7.0,remediation_light
463,51.123834,29.781093,2811,3.55,6.0,5.0,16.0,18.0,60.0,60.0,133.0,132.0,61.0,61.0,128.0,13.3,5.48,5.39,1.8444999999999998,40.0,8.0,7.0,remediation_light
464,51.152105,29.778549,2817,5.0,5.0,5.0,11.0,12.0,76.0,76.0,129.0,129.0,54.0,54.0,139.0,24.0,4.56,15.399999999999999,3.7314999999999996,54.0,5.0,3.0,remediation_light
465,51.12511,29.73936,2818,5.97,8.0,8.0,10.0,11.0,67.0,68.0,120.0,125.0,57.0,57.0,144.0,30.3,4.61,5.074999999999999,1.0285,48.0,4.0,3.3,remediation_light
466,51.152375,29.739076,2819,7.93,3.0,3.0,15.0,16.0,66.0,66.0,133.0,131.0,62.0,62.0,144.0,8.3,5.53,7.21,1.105,110.0,11.0,9.0,remediation_light
467,51.151822,29.695338,2820,7.57,7.0,6.0,9.0,11.0,78.0,79.0,119.0,126.0,53.0,53.0,163.0,27.4,4.96,10.149999999999999,1.6235,90.0,13.0,6.0,remediation_light
468,51.12492,29.696735,2821,17.9,6.0,5.0,11.0,12.0,74.0,74.0,121.0,127.0,58.0,58.0,157.0,30.4,4.2,8.12,0.5474,50.0,7.0,5.0,remediation_light
469,51.125291,29.656334,2822,7.59,4.0,4.0,16.0,17.0,58.0,57.0,136.0,135.0,63.0,63.0,143.0,6.7,6.28,9.52,1.5215,156.0,26.0,22.0,remediation_light
470,51.097862,29.695255,2823,4.51,5.0,4.0,15.0,17.0,70.0,70.0,125.0,126.0,61.0,61.0,141.0,26.8,4.73,6.033999999999999,1.6235,90.0,11.0,10.0,remediation_light
471,51.070635,29.735813,2824,12.7,9.0,8.0,11.0,12.0,69.0,68.0,122.0,128.0,54.0,54.0,152.0,14.5,5.26,8.75,0.8381,120.0,8.0,8.0,remediation_light
472,51.072272,29.694579,2825,1.29,4.0,5.0,15.0,17.0,57.0,57.0,138.0,139.0,64.0,64.0,138.0,9.3,5.62,6.3069999999999995,5.924499999999999,143.0,14.0,8.0,remediation_light
473,51.0435,29.65191,2826,4.85,3.0,4.0,17.0,18.0,52.0,52.0,135.0,136.0,65.0,65.0,159.0,4.5,6.17,9.17,2.3035,317.0,27.0,19.0,remediation_light
474,51.043935,29.607021,2827,14.0,3.0,3.0,18.0,19.0,54.0,54.0,135.0,133.0,63.0,63.0,166.0,4.3,6.95,11.27,0.9774999999999999,221.0,18.0,14.0,remediation_light
475,51.043315,29.566834,2828,12.5,4.0,4.0,17.0,18.0,60.0,60.0,131.0,131.0,61.0,61.0,180.0,28.9,4.29,14.77,1.4364999999999999,218.0,18.0,13.0,remediation_light
476,51.043903,29.523869,2829,26.8,4.0,4.0,17.0,18.0,63.0,62.0,131.0,132.0,59.0,59.0,182.0,12.0,5.39,8.75,0.39695,262.0,14.0,15.0,remediation_light
477,51.070883,29.523869,2830,2.1,4.0,4.0,18.0,20.0,59.0,59.0,138.0,136.0,62.0,62.0,182.0,13.5,5.2,6.194999999999999,3.57,250.0,15.0,15.0,remediation_light
478,51.070892,29.480208,2831,23.8,3.0,3.0,17.0,19.0,65.0,65.0,137.0,136.0,63.0,63.0,182.0,9.7,5.46,24.990000000000002,1.275,200.0,10.0,11.0,remediation_light
479,51.043914,29.48116,2832,49.0,9.0,9.0,12.0,14.0,73.0,73.0,125.0,129.0,56.0,56.0,192.0,16.0,5.66,12.32,0.306,100.0,6.0,5.0,remediation_light
480,51.043903,29.438176,2833,63.9,5.0,5.0,18.0,19.0,56.0,56.0,133.0,131.0,64.0,63.0,175.0,4.3,6.27,46.269999999999996,0.8755,70.0,9.0,7.0,remediation_light
481,51.016936,29.438323,2834,28.8,4.0,4.0,17.0,19.0,61.0,61.0,140.0,139.0,62.0,62.0,173.0,7.0,6.05,27.44,1.1560000000000001,297.0,15.0,17.0,remediation_light
482,50.988598,29.438219,2835,36.9,4.0,4.0,17.0,18.0,56.0,55.0,132.0,131.0,61.0,61.0,161.0,6.2,6.86,16.59,0.54485,118.0,20.0,9.0,remediation_light
483,50.989943,29.39533,2836,36.4,5.0,5.0,11.0,12.0,68.0,68.0,123.0,124.0,62.0,62.0,183.0,21.0,4.97,22.049999999999997,0.7361,100.0,9.0,6.0,remediation_light
484,50.962981,29.395487,2837,34.2,3.0,3.0,13.0,14.0,68.0,68.0,130.0,131.0,61.0,61.0,178.0,5.0,6.47,17.57,0.6255999999999999,140.0,9.0,9.0,remediation_light
485,50.93645,29.438323,2838,17.8,3.0,3.0,19.0,20.0,56.0,56.0,137.0,138.0,63.0,63.0,173.0,7.3,5.67,20.58,1.4024999999999999,235.0,22.0,13.0,remediation_light
486,50.90868,29.4383,2839,28.3,4.0,5.0,12.0,14.0,68.0,69.0,127.0,128.0,56.0,56.0,190.0,14.7,5.43,14.979999999999999,0.6426,106.0,14.0,7.0,remediation_light
487,50.882024,29.481023,2840,15.5,4.0,3.0,15.0,16.0,69.0,70.0,130.0,131.0,60.0,60.0,176.0,5.9,5.84,12.179999999999998,0.9604999999999999,90.0,9.0,8.0,remediation_light
488,50.855044,29.481023,2841,20.2,4.0,4.0,19.0,20.0,58.0,58.0,134.0,132.0,63.0,63.0,174.0,2.2,7.56,11.97,0.7191,55.0,8.0,4.0,remediation_light
489,50.827867,29.478841,2842,21.2,6.0,5.0,13.0,14.0,62.0,62.0,128.0,129.0,58.0,58.0,178.0,22.1,4.79,16.45,0.9435,122.0,15.0,8.0,remediation_light
490,50.800762,29.479558,2843,16.1,5.0,6.0,13.0,15.0,73.0,73.0,131.0,132.0,57.0,57.0,168.0,27.4,4.36,13.44,1.0114999999999998,64.0,8.0,5.0,remediation_light
491,50.773533,29.438323,2844,21.6,4.0,4.0,16.0,18.0,48.0,48.0,131.0,133.0,66.0,66.0,150.0,4.6,5.98,11.76,0.65875,83.0,13.0,5.0,remediation_light
492,50.7463,29.47899,2845,18.3,5.0,5.0,10.0,12.0,75.0,75.0,119.0,125.0,55.0,55.0,133.0,27.7,4.74,11.76,0.78115,54.0,7.0,3.0,remediation_light
493,50.747125,29.523869,2846,3.55,8.0,8.0,13.0,14.0,75.0,75.0,113.0,120.0,51.0,51.0,143.0,36.4,4.77,6.972,2.38,48.0,6.0,4.0,remediation_light
494,50.747125,29.566822,2847,13.6,5.0,6.0,13.0,14.0,71.0,71.0,115.0,123.0,56.0,56.0,143.0,42.6,3.97,8.26,0.74205,45.0,10.0,4.0,remediation_light
495,50.774105,29.609562,2848,6.08,9.0,10.0,13.0,14.0,64.0,65.0,111.0,115.0,64.0,64.0,129.0,4.6,6.87,8.399999999999999,1.6744999999999999,42.0,11.0,7.0,remediation_light
496,50.747154,29.60967,2849,6.58,5.0,5.0,12.0,13.0,73.0,73.0,121.0,127.0,57.0,57.0,159.0,45.0,3.69,13.02,2.4055,50.0,7.0,6.0,remediation_light
497,50.747154,29.652507,2850,7.97,6.0,5.0,12.0,13.0,71.0,71.0,112.0,119.0,53.0,53.0,156.0,45.0,3.44,11.69,1.7764999999999997,60.0,4.0,3.0,remediation_light
498,50.747753,29.695343,2851,3.99,7.0,7.0,10.0,11.0,80.0,80.0,114.0,123.0,52.0,52.0,166.0,15.8,5.08,14.979999999999999,4.547499999999999,56.0,9.0,5.0,remediation_light
499,50.747125,29.738101,2852,7.05,6.0,7.0,14.0,15.0,66.0,67.0,116.0,118.0,58.0,58.0,157.0,45.0,4.45,14.07,2.4225,50.0,8.0,9.0,remediation_light
500,50.747125,29.780948,2853,7.26,7.0,7.0,12.0,13.0,70.0,70.0,121.0,122.0,57.0,57.0,156.0,17.6,4.95,9.66,1.6235,30.0,9.0,5.0,remediation_light
501,50.774132,29.823854,2854,8.25,5.0,5.0,15.0,16.0,63.0,63.0,133.0,133.0,59.0,59.0,135.0,3.2,6.46,13.51,1.9889999999999999,67.0,8.0,5.0,remediation_light
502,50.747154,29.823854,2855,4.82,5.0,7.0,13.0,14.0,70.0,70.0,117.0,123.0,51.0,51.0,154.0,40.0,4.7,10.01,2.5245,40.0,3.0,3.0,remediation_light
503,50.77465,29.86633,2856,3.67,8.0,8.0,13.0,14.0,69.0,70.0,119.0,122.0,55.0,55.0,141.0,12.1,5.83,19.11,6.315499999999999,40.0,5.0,4.0,remediation_light
504,50.747154,29.86669,2857,5.15,6.0,5.0,11.0,13.0,71.0,71.0,120.0,126.0,57.0,57.0,166.0,23.6,4.44,19.25,4.547499999999999,48.0,5.0,3.0,remediation_light
505,50.747503,29.909794,2858,8.5,6.0,6.0,13.0,14.0,76.0,76.0,118.0,126.0,54.0,54.0,167.0,43.5,3.95,10.08,1.4449999999999998,50.0,6.0,3.0,remediation_light
506,50.774105,29.909532,2859,6.29,5.0,5.0,14.0,15.0,64.0,64.0,128.0,130.0,63.0,63.0,140.0,7.0,5.67,24.009999999999998,4.6325,58.0,9.0,4.0,remediation_light
507,50.74714,29.95358,2860,2.98,6.0,5.0,13.0,14.0,67.0,66.0,127.0,129.0,61.0,61.0,148.0,13.7,6.14,16.099999999999998,6.5874999999999995,43.0,4.0,4.0,remediation_light
508,50.747665,29.994827,2861,6.19,7.0,7.0,12.0,13.0,74.0,75.0,119.0,127.0,52.0,52.0,162.0,4.6,6.37,26.04,5.1,30.0,6.0,5.0,remediation_light
509,50.747154,30.03899,2862,7.88,5.0,6.0,18.0,19.0,47.0,46.0,136.0,135.0,66.0,66.0,128.0,5.5,6.15,12.81,1.9805,45.0,8.0,5.0,remediation_light
510,50.747296,30.080938,2863,14.8,5.0,5.0,17.0,18.0,53.0,52.0,131.0,132.0,69.0,69.0,131.0,12.2,5.5,10.85,0.884,40.0,6.0,4.0,remediation_light
511,50.774132,30.079923,2864,3.95,6.0,5.0,15.0,16.0,55.0,56.0,128.0,127.0,65.0,65.0,125.0,3.8,7.04,18.9,5.8225,70.0,7.0,4.0,remediation_light
512,50.774162,30.121927,2865,5.11,6.0,7.0,11.0,12.0,77.0,77.0,113.0,122.0,54.0,54.0,153.0,25.6,4.87,16.87,4.012,40.0,9.0,5.0,remediation_light
513,50.801309,30.123328,2866,5.39,4.0,4.0,14.0,15.0,59.0,59.0,136.0,137.0,66.0,66.0,140.0,5.4,5.84,13.79,3.111,250.0,16.0,14.0,remediation_light
514,50.829576,30.122386,2867,8.54,7.0,7.0,9.0,11.0,70.0,70.0,120.0,121.0,57.0,57.0,138.0,34.9,4.79,17.99,2.5584999999999996,69.0,8.0,5.0,remediation_light
515,50.85554,30.123768,2868,7.04,5.0,6.0,11.0,12.0,79.0,79.0,118.0,126.0,52.0,52.0,154.0,11.1,5.25,24.009999999999998,4.1395,30.0,6.0,4.0,remediation_light
516,50.854993,30.080178,2869,3.01,6.0,6.0,13.0,14.0,52.0,52.0,133.0,134.0,66.0,66.0,120.0,13.6,5.74,18.06,7.2845,100.0,11.0,6.0,remediation_light
517,50.882024,30.123719,2870,32.3,6.0,6.0,13.0,14.0,63.0,63.0,127.0,128.0,62.0,62.0,131.0,16.7,5.96,36.4,1.3685,99.0,14.0,7.0,remediation_light
518,50.908554,30.122395,2871,6.7,5.0,5.0,12.0,13.0,83.0,83.0,121.0,126.0,56.0,56.0,142.0,25.2,4.62,25.2,4.5729999999999995,38.0,7.0,3.0,remediation_light
519,50.935336,30.122566,2872,5.23,9.0,7.0,11.0,12.0,73.0,73.0,116.0,123.0,52.0,52.0,145.0,23.4,5.34,30.029999999999998,6.9785,59.0,8.0,3.0,remediation_light
520,50.963576,30.078535,2873,2.45,5.0,5.0,12.0,13.0,69.0,69.0,125.0,128.0,59.0,59.0,131.0,17.3,4.86,29.049999999999997,14.45,46.0,10.0,3.0,remediation_light
521,50.990691,30.081797,2874,4.37,8.0,8.0,13.0,14.0,61.0,62.0,121.0,122.0,64.0,64.0,112.0,1.2,8.26,41.019999999999996,11.39,53.0,9.0,3.0,remediation_light
522,51.01667,30.166168,2875,4.75,7.0,7.0,11.0,12.0,68.0,69.0,112.0,110.0,56.0,55.0,126.0,15.7,4.85,33.599999999999994,8.584999999999999,70.0,13.0,6.0,remediation_light
523,51.017658,30.211893,2876,2.98,5.0,7.0,13.0,14.0,69.0,70.0,120.0,123.0,55.0,55.0,116.0,8.5,5.47,21.56,8.755,43.0,8.0,4.0,remediation_light
524,51.016184,30.252025,2877,2.94,6.0,6.0,15.0,16.0,71.0,71.0,114.0,120.0,55.0,55.0,113.0,8.3,6.49,31.849999999999998,13.174999999999999,65.0,10.0,6.0,remediation_light
525,51.018467,30.338781,2879,6.46,10.0,11.0,13.0,14.0,71.0,71.0,107.0,116.0,53.0,53.0,118.0,22.1,4.4,27.65,5.1935,54.0,5.0,3.0,remediation_light
526,51.017858,30.380573,2880,10.8,20.0,20.0,13.0,14.0,61.0,60.0,97.0,114.0,54.0,54.0,112.0,5.4,6.31,38.57,4.335,52.0,13.0,6.0,remediation_light
527,51.178653,29.864102,2895,7.06,6.0,5.0,11.0,12.0,73.0,73.0,114.0,119.0,49.0,49.0,153.0,4.7,6.54,10.36,1.7764999999999997,45.0,10.0,8.0,remediation_light
528,51.178802,29.823794,2896,15.3,5.0,6.0,10.0,12.0,77.0,77.0,126.0,126.0,52.0,52.0,151.0,10.2,5.26,16.31,1.3005,40.0,8.0,6.0,remediation_light
529,50.818897,29.452915,2975,30.6,6.0,5.0,14.0,15.0,72.0,72.0,127.0,129.0,58.0,58.0,167.0,22.0,4.91,14.77,0.5873499999999999,217.0,16.0,11.0,remediation_light
530,50.989958,30.123711,3208,3.39,4.0,5.0,11.0,12.0,77.0,76.0,112.0,118.0,52.0,52.0,136.0,45.0,4.1,30.869999999999997,11.049999999999999,46.0,9.0,4.0,remediation_light
531,51.07074,29.65233,3454,5.42,5.0,5.0,16.0,18.0,50.0,50.0,133.0,131.0,66.0,66.0,141.0,4.6,7.23,6.4399999999999995,1.4449999999999998,295.0,26.0,20.0,remediation_light
532,50.951421,29.872403,6000,21.1,3.0,4.0,15.0,17.0,58.0,58.0,123.0,123.0,62.0,62.0,144.0,22.7,4.95,33.529999999999994,1.9295,40.0,12.0,12.0,remediation_light
533,50.94914,29.87865,6001,35.8,6.0,5.0,13.0,15.0,61.0,60.0,127.0,129.0,60.0,60.0,142.0,16.2,5.54,53.61999999999999,1.819,80.0,10.0,10.0,remediation_light
534,50.94783,29.86594,6002,11.0,4.0,4.0,18.0,20.0,54.0,54.0,134.0,132.0,62.0,62.0,153.0,6.0,6.08,20.37,2.2355,60.0,10.0,8.0,remediation_light
535,50.944693,29.866018,6003,8.82,3.0,3.0,17.0,18.0,54.0,54.0,134.0,132.0,65.0,65.0,151.0,8.0,5.44,16.66,2.2864999999999998,85.0,13.0,7.0,remediation_light
536,50.938095,29.86207,6004,7.82,4.0,4.0,19.0,20.0,55.0,55.0,135.0,136.0,65.0,65.0,147.0,10.5,5.12,17.15,2.6605,86.0,11.0,8.0,remediation_light
537,50.93631,29.85117,6005,20.2,5.0,5.0,13.0,15.0,56.0,55.0,129.0,129.0,64.0,64.0,150.0,13.7,4.89,26.599999999999998,1.5979999999999999,45.0,8.0,9.0,remediation_light
538,50.933984,29.862585,6006,9.21,3.0,4.0,18.0,20.0,50.0,52.0,128.0,128.0,65.0,65.0,147.0,6.3,6.38,16.87,2.227,200.0,13.0,10.0,remediation_light
539,50.93393,29.86825,6007,7.0,3.0,3.0,19.0,20.0,51.0,51.0,130.0,129.0,65.0,65.0,147.0,13.4,5.01,16.66,2.8899999999999997,120.0,8.0,8.0,remediation_light
540,50.932329,29.878773,6008,10.6,4.0,5.0,19.0,21.0,53.0,53.0,130.0,129.0,67.0,67.0,144.0,10.4,5.82,17.639999999999997,2.0145,160.0,9.0,7.0,remediation_light
541,51.0759,30.2851,7000,1.8,4.0,4.0,17.0,18.0,53.0,53.0,136.0,138.0,64.0,64.0,112.0,4.3,6.26,34.65,23.375,380.0,27.0,24.0,remediation_light
542,51.075759,30.285121,7000,1.8,4.0,4.0,17.0,18.0,53.0,53.0,136.0,138.0,64.0,64.0,112.0,4.3,6.26,34.65,23.375,380.0,27.0,24.0,remediation_light
543,51.021745,30.04811,7001,2.42,5.0,5.0,18.0,19.0,54.0,54.0,132.0,131.0,67.0,67.0,114.0,12.8,5.38,22.4,11.219999999999999,210.0,16.0,12.0,remediation_light
544,51.022164,30.04918,7002,5.23,5.0,5.0,17.0,19.0,53.0,53.0,128.0,127.0,66.0,66.0,112.0,14.3,5.51,38.779999999999994,9.01,180.0,14.0,11.0,remediation_light
